line,sample,mineral,confidence,source,wavelength
7,32,Sulfates,0.889725364506785,SVM_ML,0.3750377358490566
7,33,Sulfates,0.8668051152641065,SVM_ML,0.3750377358490566
7,34,Sulfates,0.8837539528270877,SVM_ML,0.3750377358490566
7,35,Sulfates,0.8916615105095432,SVM_ML,0.3750377358490566
7,36,Sulfates,0.8672416374978209,SVM_ML,0.3750377358490566
7,37,Sulfates,0.8903437830912395,SVM_ML,0.3750377358490566
7,38,Sulfates,0.8829280865106264,SVM_ML,0.3750377358490566
7,39,Sulfates,0.8846766728766899,SVM_ML,0.3750377358490566
7,40,Sulfates,0.8870256558699197,SVM_ML,0.3750377358490566
7,41,Sulfates,0.8906917948261155,SVM_ML,0.3750377358490566
7,42,Sulfates,0.8708205203799624,SVM_ML,0.3750377358490566
7,43,Sulfates,0.8920117892086897,SVM_ML,0.3750377358490566
7,44,Sulfates,0.8911022355302706,SVM_ML,0.3750377358490566
7,45,Sulfates,0.8902122730315574,SVM_ML,0.3750377358490566
7,46,Sulfates,0.8824858404683147,SVM_ML,0.3750377358490566
7,47,Sulfates,0.8526951159615277,SVM_ML,0.3750377358490566
7,48,Sulfates,0.8009127142511857,SVM_ML,0.3750377358490566
7,49,Sulfates,0.873221999513213,SVM_ML,0.3750377358490566
7,50,Sulfates,0.8533426198981433,SVM_ML,0.3750377358490566
7,51,Sulfates,0.891318236434307,SVM_ML,0.3750377358490566
7,52,Sulfates,0.8906203137001275,SVM_ML,0.3750377358490566
7,53,Sulfates,0.8864082039067585,SVM_ML,0.3750377358490566
7,54,Sulfates,0.8734865181584507,SVM_ML,0.3750377358490566
7,55,Sulfates,0.8757147007712107,SVM_ML,0.3750377358490566
7,56,Sulfates,0.8585484746541339,SVM_ML,0.3750377358490566
7,57,Sulfates,0.8126492612476095,SVM_ML,0.3750377358490566
7,58,Sulfates,0.8907428889037066,SVM_ML,0.3750377358490566
7,59,Sulfates,0.7912788996857856,SVM_ML,0.3750377358490566
7,60,Sulfates,0.8208667567303644,SVM_ML,0.3750377358490566
7,61,Sulfates,0.6738014131091618,SVM_ML,0.3750377358490566
8,3,Sulfates,0.8380783813872896,SVM_ML,0.3750377358490566
8,4,Sulfates,0.9407996904554234,Physics_Rules,0.4337075471698113
8,5,Sulfates,0.7607966354837926,SVM_ML,0.3750377358490566
8,6,Sulfates,0.9260112457941059,Physics_Rules,0.4337075471698113
8,7,Sulfates,0.8838008614202598,SVM_ML,0.3750377358490566
8,8,Sulfates,0.8909499310706314,SVM_ML,0.3750377358490566
8,9,Sulfates,0.9597731499850072,Physics_Rules,0.4337075471698113
8,10,Sulfates,0.902268286577769,Physics_Rules,0.4337075471698113
8,11,Sulfates,0.8846215438151077,SVM_ML,0.3750377358490566
8,12,Sulfates,0.8777612182392565,SVM_ML,0.3750377358490566
8,13,Sulfates,0.9645241942863119,Physics_Rules,0.4337075471698113
8,14,Sulfates,0.9850383451483512,Physics_Rules,0.4337075471698113
8,15,Sulfates,0.8795593324105613,SVM_ML,0.3750377358490566
8,16,Sulfates,0.9222558032268181,Physics_Rules,0.4337075471698113
8,17,Sulfates,0.8794037547911627,SVM_ML,0.3750377358490566
8,18,Sulfates,0.8848023002297408,SVM_ML,0.3750377358490566
8,19,Sulfates,0.8897227424992407,SVM_ML,0.3750377358490566
8,20,Sulfates,1.0264562204628234,Physics_Rules,0.4337075471698113
8,21,Sulfates,0.887893826123972,SVM_ML,0.3750377358490566
8,22,Sulfates,0.8688168345208916,SVM_ML,0.3750377358490566
8,23,Sulfates,0.8915001130970153,SVM_ML,0.3750377358490566
8,24,Sulfates,0.8852177467838589,SVM_ML,0.3750377358490566
8,25,Sulfates,0.8917620038222853,SVM_ML,0.3750377358490566
8,26,Sulfates,0.8861594544673115,SVM_ML,0.3750377358490566
8,27,Sulfates,0.8891033746770907,SVM_ML,0.3750377358490566
8,28,Sulfates,0.8915625070981054,SVM_ML,0.3750377358490566
8,29,Sulfates,0.8917223053169296,SVM_ML,0.3750377358490566
8,30,Sulfates,0.8873937169594328,SVM_ML,0.3750377358490566
8,31,Sulfates,0.8859249257681147,SVM_ML,0.3750377358490566
8,32,Sulfates,0.8739693148174333,SVM_ML,0.3750377358490566
8,33,Sulfates,0.8808791029585734,SVM_ML,0.3750377358490566
8,34,Sulfates,0.8916702345005312,SVM_ML,0.3750377358490566
8,35,Sulfates,0.8844208444338784,SVM_ML,0.3750377358490566
8,36,Sulfates,0.887431764670928,SVM_ML,0.3750377358490566
8,37,Sulfates,0.8918062386074999,SVM_ML,0.3750377358490566
8,38,Sulfates,0.8910338722353306,SVM_ML,0.3750377358490566
8,39,Sulfates,0.89103822206497,SVM_ML,0.3750377358490566
8,40,Sulfates,0.8838999591692808,SVM_ML,0.3750377358490566
8,41,Sulfates,0.8845347321189065,SVM_ML,0.3750377358490566
8,42,Sulfates,0.8888179688007009,SVM_ML,0.3750377358490566
8,43,Sulfates,0.8838808074960843,SVM_ML,0.3750377358490566
8,44,Sulfates,0.8859578120713782,SVM_ML,0.3750377358490566
8,45,Sulfates,0.8841549179408632,SVM_ML,0.3750377358490566
8,46,Sulfates,0.89195996668236,SVM_ML,0.3750377358490566
8,47,Sulfates,0.8894330146765873,SVM_ML,0.3750377358490566
8,48,Sulfates,0.8882467317477766,SVM_ML,0.3750377358490566
8,49,Sulfates,0.7595538309287787,SVM_ML,0.3750377358490566
8,50,Sulfates,0.812827403386257,SVM_ML,0.3750377358490566
8,51,Sulfates,0.8829587882263581,SVM_ML,0.3750377358490566
8,52,Sulfates,0.8908679449771278,SVM_ML,0.3750377358490566
8,53,Sulfates,0.8645010218489073,SVM_ML,0.3750377358490566
8,54,Sulfates,0.8744081740125719,SVM_ML,0.3750377358490566
8,55,Sulfates,0.8873088540409985,SVM_ML,0.3750377358490566
8,56,Sulfates,0.890417211620184,SVM_ML,0.3750377358490566
8,57,Sulfates,0.783919576319218,SVM_ML,0.3750377358490566
8,58,Sulfates,0.8508135050830999,SVM_ML,0.3750377358490566
8,59,Sulfates,0.8324426390271493,SVM_ML,0.3750377358490566
8,60,Sulfates,0.8625087515915547,SVM_ML,0.3750377358490566
8,61,Sulfates,0.7808932345523307,SVM_ML,0.3750377358490566
9,3,Sulfates,0.8918600996016051,SVM_ML,0.3750377358490566
9,4,Sulfates,0.7092700215198542,SVM_ML,0.3880754716981132
9,5,Sulfates,0.9457742847320995,Physics_Rules,0.4337075471698113
9,6,Sulfates,0.8492749690174491,SVM_ML,0.3750377358490566
9,7,Sulfates,0.7997153652220791,SVM_ML,0.3750377358490566
9,8,Sulfates,0.8891126509516062,SVM_ML,0.3750377358490566
9,9,Sulfates,0.9633291720599328,Physics_Rules,0.4337075471698113
9,10,Sulfates,0.9142094086678165,Physics_Rules,0.4337075471698113
9,11,Sulfates,0.8877153513735043,SVM_ML,0.3750377358490566
9,12,Sulfates,0.8716852895437487,SVM_ML,0.3750377358490566
9,13,Sulfates,0.8916196572847891,SVM_ML,0.3750377358490566
9,14,Sulfates,0.8905045505686945,SVM_ML,0.3750377358490566
9,15,Sulfates,0.8702298097400549,SVM_ML,0.3750377358490566
9,16,Sulfates,0.8803390401857529,SVM_ML,0.3750377358490566
9,17,Sulfates,0.8918008356957058,SVM_ML,0.3750377358490566
9,18,Sulfates,0.8912130947840557,SVM_ML,0.3750377358490566
9,19,Sulfates,0.8918754018445758,SVM_ML,0.3750377358490566
9,20,Sulfates,0.8909271641752753,SVM_ML,0.3750377358490566
9,21,Sulfates,0.891963210950072,SVM_ML,0.3750377358490566
