line,sample,idx,wavelength,depth,width,area,stability,asymmetry,curvature,confidence
0,49,11,0.4337075471698113,0.089886606,0.2151226415094339,0.009668322031509198,1.0,-0.9999902,0.00028524422761705415,0.89886606
0,49,51,0.6944622641509434,0.05637002,0.15645283018867928,0.0044096245765686045,1.0,-0.99998534,0.00022652587845576087,0.5637002
0,50,2,0.3750377358490566,0.26300663,0.019556603773584924,0.002571758202505564,1.0,0.8923938,0.0028856555030113296,1.0
0,50,11,0.4337075471698113,0.08530164,0.22164150943396227,0.009453191862916047,1.0,-0.9999895,0.00027752311798549963,0.8530164
0,50,51,0.6944622641509434,0.052362442,0.1760094339622642,0.00460814189011196,1.0,-0.99998343,0.00018491613919301308,0.5236244
0,51,2,0.3750377358490566,0.20526546,0.019556603773584924,0.002007147658264864,1.0,0.90783584,0.0020947382400675557,1.0
0,51,11,0.4337075471698113,0.07841921,0.22164150943396227,0.00869047587322739,1.0,-0.99998873,0.0002563680167523717,0.7841921
0,51,51,0.6944622641509434,0.050118685,0.18252830188679248,0.004574039211813009,1.0,-0.999983,0.00016879592632432526,0.50118685
0,52,2,0.3750377358490566,0.22072977,0.019556603773584924,0.002158362309606572,1.0,0.9145693,0.0022138218484456704,1.0
0,52,11,0.4337075471698113,0.13426828,0.2151226415094339,0.014442073945729232,1.0,-0.9999933,0.000450448993496851,1.0
0,52,51,0.6944622641509434,0.08445519,0.1760094339622642,0.007432455277386704,1.0,-0.99999005,0.0002864519188713024,0.8445519
0,53,2,0.3750377358490566,0.15020049,0.019556603773584924,0.0014687056974420022,1.0,0.928706,0.0013624255104079817,1.0
0,53,11,0.4337075471698113,0.1449905,0.2151226415094339,0.015595370084328467,1.0,-0.99999386,0.0004766236386416674,1.0
0,53,51,0.6944622641509434,0.09087962,0.16949056603773593,0.0077016190431028085,1.0,-0.99999064,0.000299676601475581,0.9087962
0,54,2,0.3750377358490566,0.17465818,0.019556603773584924,0.0017078604040280845,1.0,0.91998184,0.001673844093164271,1.0
0,54,11,0.4337075471698113,0.058935583,0.2151226415094339,0.00633918910796912,1.0,-0.9999854,0.00017719611431713276,0.5893558
0,54,51,0.6944622641509434,0.0385167,0.16949056603773593,0.0032641086651469193,1.0,-0.99997866,0.0001452846138528067,0.385167
0,55,1,0.3685188679245283,0.11159736,0.019556603773584924,0.0010912326678352547,1.0,0.9999885,0.00011984993861616531,1.0
0,55,11,0.4337075471698113,0.16694713,0.2151226415094339,0.017957053410557075,1.0,-0.9999947,0.0005101333857326486,1.0
0,55,51,0.6944622641509434,0.10398328,0.16949056603773593,0.008812092750702268,1.0,-0.9999918,0.00034690296717757957,1.0
