line,sample,Olivine,Low-Ca Pyroxene,High-Ca Pyroxene,Nontronite,Montmorillonite,Kaolinite,Gypsum,Kieserite,Carbonates,Hematite,Magnetite,Ilmenite,Hydrated silica,Sulfates
1,9,0.008119923328265664,0.00799000636115446,0.011980302872218964,0.09559973025291732,0.5265427808595495,0.013858709075112774,0.011744244167188778,0.010869631474215262,0.08956442873113159,0.0051019938658304126,0.1540344391485672,0.1540344391485672,0.012049324317993505,0.8378288083719425
1,10,0.009382876900438413,0.00923275295709533,0.01384369070194275,0.11046908504120476,0.5497383584753261,0.011993299743002827,0.013570915987079988,0.012560268114930162,0.10076378954638766,0.005895545863498141,0.13330110253714691,0.13330110253714691,0.012327615682499855,0.7677638698570369
1,11,0.009680150820499216,0.00952527056055876,0.014282294793922618,0.11396903269097018,0.5328560929133401,0.011624989858665436,0.014000877867332976,0.012958210044591993,0.09766937012316934,0.006082332075055319,0.12920747403543728,0.12920747403543728,0.011949039076939214,0.7441861199329222
1,12,0.006821375800554889,0.006712235305046887,0.010064398984088401,0.08031131084905352,0.44233745050390366,0.016421042537813887,0.009866091060120942,0.009131347440321038,0.07524118172524136,0.004286077107379354,0.1833571221361278,0.1833571221361278,0.01012238244044529,0.7038422565569724
1,13,0.0073566358437446465,0.007238931306605247,0.010854132725845293,0.0866131826371749,0.47704680676630284,0.015296618931374868,0.010640263966197295,0.009847866448830924,0.08114521037832122,0.004622397211224664,0.17001627678258407,0.17001627678258407,0.010916666030834087,0.759071384471728
1,14,0.008562888474100392,0.00842588416318601,0.012633862812922269,0.10081497019315566,0.555267202295865,0.013141786846695763,0.012384926427343639,0.011462601099234361,0.09445042563412992,0.005380322289075287,0.14606611303905503,0.14606611303905503,0.012706649576860199,0.8412854962740395
1,15,0.007429002017921146,0.007310139638091566,0.010960903276414443,0.0874651841217981,0.48173944794659823,0.015147614019647954,0.010744930720379029,0.009944738502013897,0.08194342420221457,0.004667867071199439,0.16836014215389386,0.16836014215389386,0.011024051712576885,0.7665382610696481
1,16,0.008683053320024049,0.008544126398303552,0.012811156512697437,0.10222972823849288,0.5630593857409909,0.012959917551023804,0.012558726749561886,0.011623458232798584,0.09577586866402309,0.005455825502838008,0.14404470290587879,0.14404470290587879,0.012884964708865899,0.8296429394093423
1,17,0.009360059822831172,0.00921030094765452,0.013810025913576803,0.11020044870361524,0.5510784591826333,0.012022535886380416,0.013537914526380423,0.01252972432592097,0.10100942207968328,0.005881209202265993,0.1336260514861165,0.1336260514861165,0.012357666789978222,0.7696354527458386
1,18,0.009990990249251453,0.00983113662759199,0.014740913718083658,0.11762869354481623,0.516277888011104,0.011263313476568192,0.014450460209489842,0.013374311268901715,0.09463068322044198,0.0062776419067666085,0.1251875744641506,0.1251875744641506,0.0115772808839921,0.7210330207271024
1,19,0.008112569522532555,0.00798277021467735,0.011969452915096901,0.09551315039052251,0.5260659175735216,0.013871271587392871,0.011733607996550679,0.010859787396257835,0.08948331473745717,0.005097373246863454,0.15417406683848234,0.15417406683848234,0.012038411851623127,0.837070029003556
1,20,0.00850517363942187,0.00836909275302465,0.012548709151771092,0.1001354659166003,0.5515246386878209,0.01323096504427209,0.012301450625524929,0.01138534187421595,0.09381381910617179,0.00534405830965171,0.14705729580892915,0.14705729580892915,0.012621005324705734,0.8469943336703555
1,21,0.008806408647188188,0.008665508067671386,0.01299315751450292,0.10368204934121816,0.5710584584382347,0.012778382156338575,0.012737141621595961,0.011788586263255216,0.09713650335991215,0.0055333333926376686,0.1420270039590001,0.1420270039590001,0.0130680142628166,0.8180217575723024
1,22,0.008180407956445701,0.00804952324873741,0.012069543144006748,0.0963118446294572,0.5304649538941533,0.013756239996562355,0.011831726057471565,0.01095059844786677,0.09023158665257432,0.00513999819043744,0.1528955331394261,0.1528955331394261,0.012139078724744805,0.8440697249304154
1,23,0.01046638959203556,0.010298929686636187,0.015442327743999595,0.12322579675567653,0.49282776067768097,0.010751716638207945,0.015138053642686724,0.014010698516692538,0.09033241358174608,0.006576349718730935,0.11950136432438266,0.11950136432438266,0.011051423168198193,0.6882826036740104
1,24,0.008919506605677174,0.008776796483981305,0.013160024582349618,0.10501360555013782,0.5782973849405498,0.012616354255181554,0.01290072075721189,0.011939983398371271,0.09838399716412863,0.005604396266894147,0.14022612360673403,0.14022612360673403,0.012968037979947054,0.8076493687316327
1,25,0.007935085443102358,0.007808125841039667,0.011707589232324312,0.0934235456699151,0.5145568235878478,0.014181530359761205,0.011476904049930748,0.010622200604122604,0.08752562874211024,0.004985854621880469,0.15762247864463672,0.15762247864463672,0.011775039508328878,0.8187568912111877
1,26,0.012509461913483894,0.012309313305388581,0.018456718916339206,0.1472798616675653,0.8111858445822664,0.020452939404997598,0.018093049548964478,0.016745631140010306,0.13798194449877152,0.007860073964647399,0.22732687677570007,0.22732687677570007,0.018563052573964324,1.2907495729503402
1,27,0.013583035182760996,0.013365709641155656,0.020040691129067607,0.1599195518223188,0.8634056546846492,0.018836383993934724,0.019645811329592065,0.018182756261252434,0.1498236790418924,0.008534632579665897,0.20935945969911177,0.20935945969911177,0.019361452452707546,1.2058312040215533
1,28,0.00866740147899559,0.00852872498325006,0.012788063462621962,0.10204545164870378,0.5620444298642518,0.012983320940118233,0.01253608872266522,0.01160250609606102,0.09560322562989194,0.005445990976859404,0.1443048229425862,0.1443048229425862,0.012861738614098601,0.831141132314042
1,29,0.00844911254672277,0.008313928625338876,0.012465995455750724,0.09947543193314361,0.54788931327224,0.013318754424960753,0.012220366712004967,0.011310296409739712,0.09319545369326696,0.005308833426423212,0.14803304239140566,0.14803304239140566,0.012537815094916109,0.8526142644729023
1,30,0.007858163138966976,0.0077324342766603715,0.011594096473351715,0.09251790269417705,0.5095687365958715,0.01432035109587308,0.011365647541076305,0.010519229545862917,0.08667715986524474,0.00493752200739899,0.15916541991811975,0.15916541991811975,0.011660892889901076,0.8108199046405602
