line,sample,mineral_1,sim_1,mineral_2,mineral_3
14,5,Sulfates,0.6182364409039943,Montmorillonite,Nontronite
14,6,Sulfates,0.5034735783171119,Montmorillonite,Nontronite
14,7,Sulfates,0.7442052978563394,Montmorillonite,Ilmenite
14,8,Sulfates,0.4903051609695665,Montmorillonite,Nontronite
14,9,Sulfates,0.568017657137785,Montmorillonite,Nontronite
14,10,Sulfates,0.6806406008258923,Montmorillonite,Nontronite
14,11,Sulfates,0.6322416664929111,Montmorillonite,Nontronite
14,12,Sulfates,0.6974325557451632,Montmorillonite,Nontronite
14,13,Sulfates,0.7407200211907912,Montmorillonite,Ilmenite
14,14,Sulfates,0.8133651231928565,Montmorillonite,Ilmenite
14,15,Sulfates,0.7574277359508571,Montmorillonite,Ilmenite
14,16,Sulfates,0.5792757201026153,Montmorillonite,Nontronite
14,17,Sulfates,0.6866370318939139,Montmorillonite,Nontronite
14,18,Sulfates,0.5647460125402539,Montmorillonite,Nontronite
14,19,Sulfates,0.5390102647270487,Montmorillonite,Nontronite
14,20,Sulfates,0.5103293873280544,Montmorillonite,Nontronite
14,21,Sulfates,0.6494210441995397,Montmorillonite,Nontronite
14,22,Sulfates,0.5525701063968329,Montmorillonite,Nontronite
14,23,Sulfates,0.6005596465605828,Montmorillonite,Nontronite
14,24,Sulfates,0.6761670187939167,Montmorillonite,Nontronite
14,25,Sulfates,0.7710199161007317,Montmorillonite,Ilmenite
14,26,Sulfates,0.6447705742921899,Montmorillonite,Nontronite
14,27,Sulfates,0.6743261694216425,Montmorillonite,Nontronite
14,28,Sulfates,0.7444643040344109,Montmorillonite,Ilmenite
14,29,Sulfates,0.5334571744763428,Montmorillonite,Nontronite
14,30,Sulfates,0.6841838272115711,Montmorillonite,Nontronite
14,31,Sulfates,0.49976973120298857,Montmorillonite,Nontronite
14,32,Sulfates,0.6345490028003741,Montmorillonite,Nontronite
14,33,Sulfates,0.5428144315000687,Montmorillonite,Nontronite
14,34,Sulfates,0.26554395824319993,Montmorillonite,Nontronite
14,35,Sulfates,0.4060381922457011,Montmorillonite,Nontronite
14,36,Sulfates,0.36293549354763893,Montmorillonite,Nontronite
14,37,Sulfates,0.24570239195544943,Montmorillonite,Nontronite
14,38,Sulfates,0.35769408672531433,Montmorillonite,Nontronite
14,39,Sulfates,0.2995994346868202,Montmorillonite,Nontronite
14,40,Sulfates,0.34794580495125704,Montmorillonite,Nontronite
14,41,Sulfates,0.5994536246420301,Montmorillonite,Nontronite
14,42,Sulfates,0.4015501751214901,Montmorillonite,Nontronite
14,43,Sulfates,0.6547909502362105,Montmorillonite,Nontronite
14,44,Sulfates,0.4375313387882089,Montmorillonite,Nontronite
14,45,Sulfates,0.5222695295443179,Montmorillonite,Nontronite
14,46,Sulfates,0.4693280893596903,Montmorillonite,Nontronite
14,47,Sulfates,0.5950752896385743,Montmorillonite,Nontronite
14,48,Sulfates,0.6195384062745786,Montmorillonite,Nontronite
14,49,Sulfates,0.47602092090570736,Montmorillonite,Nontronite
14,50,Sulfates,0.5583515013249667,Montmorillonite,Nontronite
14,51,Sulfates,0.5226556398260791,Montmorillonite,Nontronite
14,52,Sulfates,0.7420039189432879,Montmorillonite,Ilmenite
14,53,Sulfates,0.597116492843437,Montmorillonite,Nontronite
14,54,Sulfates,0.39793290662237485,Montmorillonite,Nontronite
14,55,Sulfates,0.31344135110230886,Montmorillonite,Nontronite
14,56,Sulfates,0.29695918786015096,Montmorillonite,Nontronite
14,57,Sulfates,0.4143315152035257,Montmorillonite,Nontronite
14,58,Sulfates,0.12332552383987987,Montmorillonite,Hematite
14,59,Sulfates,0.19810088571572818,Montmorillonite,Nontronite
14,60,Sulfates,0.8151841468290291,Montmorillonite,Ilmenite
14,61,Sulfates,0.7083401348235626,Montmorillonite,Ilmenite
